"filename", "language", "JSON", "JSON with Comments", "Markdown", "TypeScript", "JavaScript", "XML", "CSS", "HTML", "SCSS", "comment", "blank", "total"
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\list\manage-queue-list.component.ts", "TypeScript", 0, 0, 0, 391, 0, 0, 0, 0, 0, 2, 48, 441
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\manage-queue-routing.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\manage-queue.module.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 3, 52
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\send-document-dialog\send-document-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 3, 31
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\send-document-dialog\send-document-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 4, 20
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\send-document-dialog\send-document-dialog.component.ts", "TypeScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 19, 81
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\unload-finish-dialog\unload-finish-dialog.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 4, 109
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\unload-finish-dialog\unload-finish-dialog.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 4, 20
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\manage-queue\unload-finish-dialog\unload-finish-dialog.component.ts", "TypeScript", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 21, 157
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\queuemanage-routing.module.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 2, 31
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\queuemanage\queuemanage.module.ts", "TypeScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 4, 16
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\report-routing.module.ts", "TypeScript", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\report.module.ts", "TypeScript", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 2, 14
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\transaction-track\transaction-track-routing.module.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\transaction-track\transaction-track.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 162, 0, 0, 4, 166
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\transaction-track\transaction-track.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 153, 3, 33, 189
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\transaction-track\transaction-track.component.ts", "TypeScript", 0, 0, 0, 460, 0, 0, 0, 0, 0, 12, 47, 519
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\transaction-track\transaction-track.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\truck-status\truck-status-routing.module.ts", "TypeScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 3, 12
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\truck-status\truck-status.component.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 191, 0, 14, 4, 209
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\truck-status\truck-status.component.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 153, 3, 33, 189
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\truck-status\truck-status.component.ts", "TypeScript", 0, 0, 0, 214, 0, 0, 0, 0, 0, 1, 40, 255
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\app\pages\report\truck-status\truck-status.module.ts", "TypeScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\reset-password\en.json", "JSON", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\reset-password\th.json", "JSON", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\role\en.json", "JSON", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 109
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\role\th.json", "JSON", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 109
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\supplier-contact\en.json", "JSON", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 54
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\supplier-contact\th.json", "JSON", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\user-profile\en.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\account\user-profile\th.json", "JSON", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 59
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\booking\booking-header\en.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\booking\booking-header\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\booking\create-booking-excel\en.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\booking\create-booking-excel\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\booking\create-booking\en.json", "JSON", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\booking\create-booking\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\check-in\en.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\check-in\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\check-out\en.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\check-out\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\document-check-in\en.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\document-check-in\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\guard-check-in\en.json", "JSON", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\guard-check-in\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\guard-check-out\en.json", "JSON", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\guard-check-out\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\pre-check-in\en.json", "JSON", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 83
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\check-in-out\pre-check-in\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\en.json", "JSON", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\door\en.json", "JSON", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 75
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\door\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\estimate-time\en.json", "JSON", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\estimate-time\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\operation-type\en.json", "JSON", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\operation-type\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\supplier-group\en.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\supplier-group\th.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\supplier\en.json", "JSON", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 73
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\supplier\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\warehouse-capacity\en.json", "JSON", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 76
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\warehouse-capacity\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\warehouse-operation-capacity\en.json", "JSON", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 77
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\warehouse-operation-capacity\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\warehouse\en.json", "JSON", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 107
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\warehouse\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\windows-time\en.json", "JSON", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 82
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\windows-time\th.json", "JSON", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 82
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\zone\en.json", "JSON", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\master\zone\th.json", "JSON", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 68
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\pre-check-in\pre-check-in-completed\en.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\pre-check-in\pre-check-in-completed\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\pre-check-in\pre-check-in-excel\en.json", "JSON", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 85
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\pre-check-in\pre-check-in-excel\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\queuemanage\dockdoor-list\en.json", "JSON", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\queuemanage\document-confirmation\en.json", "JSON", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 81
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\queuemanage\manage-queue\en.json", "JSON", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\queuemanage\manage-queue\th.json", "JSON", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 71
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\th.json", "JSON", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 78
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\check-in-list\en.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\check-in-list\th.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\check-in\en.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\check-in\th.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\create-trip\en.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\create-trip\th.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\trip-list\en.json", "JSON", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 78
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\i18n\trip\trip-list\th.json", "JSON", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 77
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\access\asset-access.svg", "XML", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 1, 47
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\access\logo-orange.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 17
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\error\asset-error.svg", "XML", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 1, 75
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\error\logo-error.svg", "XML", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 1, 17
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\logo-dark.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\logo-white.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\images\notfound\logo-blue.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 1, 10
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\theme\lara-light-indigo\theme-original.css", "CSS", 0, 0, 0, 0, 0, 0, 6099, 0, 0, 22, 197, 6318
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\theme\lara-light-indigo\theme-red.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\assets\theme\lara-light-indigo\theme.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\environments\environment.prod.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\environments\environment.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 1, 14
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\environments\environment.uat.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 6, 1, 17
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 16
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\main.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 6, 17
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\polyfills.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 47, 6, 54
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\src\test.ts", "TypeScript", 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 5, 27
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\tsconfig.app.json", "JSON", 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\tsconfig.json", "JSON with Comments", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1, 39
"d:\Work Dev\source\repos\Makro-IMS\Makro.IMS\Makro.IMS.Web\tsconfig.spec.json", "JSON", 17, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"Total", "-", 27760, 38, 40, 24023, 37, 175, 6369, 11886, 2458, 1988, 5500, 80274
